tweet,sentiment
RT amyklobuchar Thank Minnesota Attorney General KeithEllison I fighting make sure American choose hea,positive
RT elleprovocateur Musk Bezos Gates Branson billionaires These deadly pathogens planet Priorities The,neutral
TAPS working provide date information government resources amp benefits COVID military veteran community including surviving military families Here need know,positive
RT natespuewell GOP parscale Trump wasted two months denying virus ignoring warnings COVID spread K Americans die,neutral
RT tedlieu Seniors Air Force Academy already isolated campus several weeks prior graduation ceremony Making,neutral
RT SenTedCruz It time Congress pass RESULTs Coronavirus Patients Act another country renowned resea,negative
first one https co WcIoPBZF open https co PKirJryK mask N KN KF KF besafe socialdistance corona covid respiratormask healthy USA CANADA https co sZluox VET,positive
It even scary think kano testing days infected workers,neutral
RT DeAnna Congress CNN hits new low every single day,neutral
Amen disinfectant,positive
COVID enabled turn amplifies existing inequalities injustices course every corner earth believe,negative
RT Earth stlinda Hey ScottMorrisonMP GregHuntMP You want us trust track us FuckOff KerryStokes gets exempted frm man,negative
RT thinktankSK Saskatchewan announces new cases COVID today bring provincial total That new cases,neutral
RT CityofAtlanta Simply hospital beds capacity mean need work fill Mayor,neutral
RT heatherjones Fredo Cuomo wife bathes Clorox Prevent COVID https co EZJGTIAU,negative
RT ClaudiaRupcich A nurses standing front Capitol building silence countering protestors want open th,neutral
RT nycHealthy Do NOT ingest inject Lysol disinfectant treatment COVID Household disinfectants poisonous,neutral
RT translovelies What im gonna get covid https co F b YCWJI,negative
RT JoshFrydenberg On AnzacDay show respect served continue serve nation While year Anz,positive
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
Why COVID confinement hitting people intellectual disabilities hard World Economic Forum https co Q H U Rh,neutral
RT ajplus SCOTUS block Trump admin public charge rule COVID pandemic despite reports ppl afraid,neutral
RT Finestnaijaboy Me Summer finna movie COVID,positive
RT SamarDJarrah Thank God fasting Ramadan cant comment COVID Jacksonville https co smzvRnUOCX,positive
RT joshtpm lab confirmed COVID cases United States,negative
RT ROHLL Watch Numbers lie COVID California NewYork https co hwF FnzOko,positive
RT cjtruth Michigan coincidence https co CHyKJUPYWR,negative
RT replouiegohmert Watch FoxNews tonight PM CENTRAL I talk GovMikeHuckabee seanhannity Democrats politicizatio,neutral
RT doctor oxford Was flirtation eugenics complicity electoral fraud contempt NHS made Dominic Cum,neutral
RT MDMEMA ALERT We received several calls regarding questions disinfectant use COVID This reminder,negative
RT berkie Berlin temporary protected bike lanes installed almost overnight response COVID https co Yy AFllE C,neutral
RT morethanmySLE My partner Jerry works MTA amp ensuring essential workers DEPEND mass transit get,positive
bringjoy reflect lives grateful,positive
RT morethanmySLE UPDATE health I considered Lupus flare Possible COVID related stress Hydroxychloroquine help,neutral
RT DonnaWR WHY New York mandating nursing homes MUST take COVID patients March ThingsThatMakeYouGoHmmm https,neutral
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
RT NoodleSparklez Gov Cuomo There another wave COVID fall I enough BS artists This virus real,neutral
RT amyklobuchar Thank Minnesota Attorney General KeithEllison I fighting make sure American choose hea,positive
Bro numbers,neutral
RT DavKat Trump rolled China inital downplaying COVID needed trade deal https co wzvxBVHgkl,neutral
TheMightySite done incredible job capturing COVID experiences Great reminder compassionate patient challenging times InThisTogether TogetherAtHome https co YQMKbEM sC,positive
GovAbbott What processes place contain spread Covid Do hospitals enough PPE Why bottom half States per capita testing Covid How contact tracing done COVID,neutral
RT ManaliShanbhag What efforts This big lie What going Is way make Indian government look good Indians sti,neutral
Great follow post FLDEO,positive
RT MamaRedfield Parmesean garlic sauce bacon green peas sauteed scallops served shells Delicious fast COVID https,positive
RT thinkers RT Fourthoption Not sure expect ReimagineTheFuture virtual summit See feedback past event Join us May help support communities impacted COVID https co hIdsKRpqPu https co MnBHUWlS K,positive
RT SenTedCruz It time Congress pass RESULTs Coronavirus Patients Act another country renowned resea,negative
CAEHealthcare Suffering w anxiety mentalhealth depression result covid coronavirus You alone Check Dashboard Report whats happening others like amp feel free take survey see measure others https co VsvjLn fO,neutral
RT matthewamiller Just think much time wasted past three years professionals inside government tre,neutral
RT CGTNOfficial China reported new confirmed COVID cases Friday imported according National Health Co,negative
RT JackHarrisNDP The prison population vulnerable COVID If act consequences could devastating Lots,neutral
HillaryClinton How many connected tainted test kits https co Z CyGajb,neutral
RT AdityaRajKaul Issue oil prices implications also discussed India Gulf countries amidst COVID,neutral
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
And enough sue ass directly aplly th even better make hom drink bottle National TV,neutral
RT SRuhle Why earth phunware data collection firm led blythemasters qualify PPP loan meant businesses dram,neutral
RT emirates Emirates become first airline conduct site rapid COVID tests passengers The health safety pa,negative
RT svenstoffels Corona CHingChan lil dance us corona covid chinesevirus chinavirus https co OHnSKshHtE,positive
RT Nelie Whyte Staff work place booked covid tests Mine tomorrow morning I afraid actual test,neutral
RT Noid DisinfectantDonnie Now Mike Pence Dr Brix amp I take Covid shots https co M WEMWW,positive
RT GovMurphy We confirmed COVID cases Atlantic Bergen Burlington Camden Cape Ma,negative
April Europe Coronavirus disease COVID pandemic timeline CoronaVirusUpdate CoronavirusDiseasePandemic COVID Click link timeline video https co uF JN lfG https co lnAgKJfo J,neutral
My father always advise check facts talk Your credibility relay say others weneed rightleaders GovernorAndrewCuomo remarkable Empathy leadbyexample covidtrap COVID,positive
RT TheAgenda I really worried patients coming Tonight spaikin checks physicians Thomas Richard,neutral
RT mawugoodimpact Hand hygiene paramount wash hands often soap water Use enough soap make sure parts bo,neutral
RT projecthopeorg We thrilled announce Geeks HOPE live streaming amp fundraising partnership worldbuilders Beginning today,positive
RT DrLee America SKYRIDER SteveSisolak POSITIVE RESULTS NY Doctor treating COVID ChineseCoronaVirus malaria dr,neutral
RT LeaderHoyer A comprehensive report JECDems offers important look minority communities amp low income Americans hi,positive
ISLAMIC FORUM OF CANADA TARAWEEH DAILY LIVESTREAM PROGRAM With His Eminence Shaykh Faisal Hamid Abdur Razak Subscribe Shaykh Faisal YouTube Channel https co Eg I R ShaykhFaisal Ramadan IFCRamadan Ramadan Fasting Islam CoronaVirus Virus COVID https co b r vALBs,negative
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
RT unisyscorp This article raises good questions How people feel giving privacy helps us stay safe prevent future pandemics https co ellqGXO COVID InfoSec Security,positive
RT chrismattmann Thanks realDonaldTrump giving credit NASAJPL VITAL ventilator project The work agency fight,positive
You bloody hypocrite WHO whomallowed covid infect The World cause mass deaths drtedros You need stand trial World mass deaths Shame We forget forgive see Court trial mass deaths innocent people,neutral
Dealing fear fatigue stress I positive ways deal three COVID times Take time weekend see tips help DailyDose COVID resilience coping Stress https co wEJoH oVs,positive
Praise God I one,neutral
RT AdityaRajKaul Hindu girls abducted Pakistan even COVID pandemic Now two minor Hindu girls abducted f,neutral
RT AlexRyals Working remote due COVID Here tips keep data safe TechDataSecInf https co MqMLgzCG remo,negative
RT ChelseaClinton I believe President realDonaldTrump wants us channel True Blood Tide Pod challenge fight covid,neutral
RT joannaccherry It pretty clear UK Govt say SAGE The following science mantra revealed,neutral
RT MzDivah ChickenTrump want take questions WH press Corp messed bigly suggesting people inject th,neutral
RT SidneyPowell Exactly I taken months So every Lupus patient got COVID Chines,positive
RT morethanmySLE Pence really laying EXTRA thick today testing He calm dramatic MEANWHILE Gover,positive
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT natespuewell US combat deaths Korean War US combat deaths Vietnam War Americans killed,neutral
RT NewYorkStateAG REMINDER Last week I ordered Genesis II immediately cease amp desist marketing bleach product cure,neutral
RT LTr uble So child go back school room full kids social distancing driving hours visit friend,neutral
RT SaharaReporters BREAKING Nigeria Records New COVID Cases Sahara Reporters new cases COVID reported,neutral
RT natespuewell US combat deaths Korean War US combat deaths Vietnam War Americans killed,neutral
SkyNews U K covid deaths including nursing home deaths track highest deaths per capita anywhere world Thank Boris buddies,positive
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
RT learning fly African countries enough ventilators amp PPE deal w Covid So Swedish International Development Corp A,negative
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
Thread MD,negative
RT Hair Trump DEMOCRATS ARE CHEATING Pennsylvania Democrat Seretary Health Rachel Levine responsible making state open clo,neutral
I AM SARCASTIC According wise words Donald Trump AMERICA FIRST sure deaths USA This nation occupying first place Coronavirus Pandemic took light advice scientists Drs working WHO,neutral
RT karynmaughan Over past seven weeks America went Covid infections deaths To cases deaths,neutral
RT Inevitable ET Good ole FBI Protecting us vitamin C https co B S gjiiDX,positive
RT acsofian White people primitive even update racist yellow peril stuff popula,neutral
RT ROHLL Watch Numbers lie COVID California NewYork https co hwF FnzOko,positive
RT Noid Acyn Guess DisinfectantDonnie go take Covid shots https co NSMtGlfZeh,neutral
RT jgmonte PressSec realDonaldTrump PressSec Hi Kayleigh Will White House releasing realDonaldTrump recommended dosage,negative
RT EricTopol What mortality rate COVID patients put mechanical ventilator A new JAMA current https co giDiEXp M,negative
RT GovMurphy UPDATE We new positive COVID test results pushing state total As cross must,positive
When mtosterholm stopped listening vote confidence via NewsHour COVID https co avSjgq qYg,neutral
SenThomTillis usedgov StayAtHome working Economic Impact Payments Coronavirus enough allow people StayHome need second round StimulusChecks ASAP long term StimulusPlan COVID StimulusBill COVID stimuluspayment stimuluspackage lockdownextension,positive
RT CellCellPress In depth analysis human animal host response following SARSCoV infection reveals transcriptional signatures und,positive
Problem problem ANOTHER PROBLEM,neutral
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT AdityaRajKaul Hindu girls abducted Pakistan even COVID pandemic Now two minor Hindu girls abducted f,neutral
RT jarro Emerging Dragon jamiesonmurph IxatDnats thelandnews It time bring state amp federal matters corruption back,neutral
Now another look countries highest deaths per capita All making great progress Seems like took seriously https co eYdhqNA X https co bl jgBmJsb,positive
RT SammyHudes Um wow If NHL restarts multiple players test positive COVID necessarily shut whole,neutral
Anjali Desai panoramateam joined member roundtable COVID low middle income countries share insights preparedness advocacy response Check Pandemic Action Network advocate action https co pXqEeV SAh maskingforafriend,positive
RT stellagarciam even world stops takes collective breath capable showing one another And,positive
Any local favorite would F ing good right madisonwi takeout meme isthmusmadison saverestaurants restaurant covid quarantine newyorkercartoons americanbystander airmailweekly madmagazine weeklyhumorist tnycartoons stayathome selfquarantine https co RaB IukteH,positive
RT JBuchananBKK WorkFromHome becomes MobFromHome Thailand mob protest Another day another innovative hashtag,negative
RT smitabarooah Is joke Are two countries two set damn rules Here sitting home day day followi,neutral
RT GavinNewsom NEW CA launched first nation program Restaurants Deliver allow local restaurants provide meals fo,positive
RT suresh n S SenatorDurbin sheds crocodile tears immigrants hurts immigrants color Talks bipartisanship,neutral
Very worrying figures Strong resilient health systems crucial respond COVID also ensure continued delivery essential services critical maternal child survival HealthForAll,neutral
RT DrTedros R amp D plays central role combating COVID Today WHO proud unite partners amp launch Access COVID To,positive
RT mommamia If trump sarcastic yesterday bleach injection Why nobody laugh call Disinfectant,neutral
Lagos consecutive figures Mahn Damn,neutral
LabCorp let talk treating employees Not paying k rest year Not giving yearly raises earned Not requiring patients wear masks retesting COVID You respect employees shame,neutral
Because COVID birthdayparty one wish hopes internet makes happen WATCH https co I H f QuarantineBirthday BirthdayWish HappyBirthday AutismAcceptance IAmSteveHarvey TheEllenShow ellentube vCaffy autismspeaks,positive
RT williams paige self proclaimed archbishop pushing potentially lethal miracle cure White House brands chemi,negative
BobMenendezNJ please help NJ unemployment I filed due laid covid Can get anyone phone answer emails I know thousands dealing issues PLEASE HELP,neutral
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
Animus PBSWI GovEvers fredwistv TheDemocrats says NOT punishable infect someone HIV outdoor protest charge w bioterrorism Wars amp Pandemics supersede Bill Rights Idiot reopenwisconsin COVID,neutral
RT GovHolcomb While meeting leaders Indiana General Assembly afternoon took call VP I able upda,neutral
RT danielzliu Disinfectants UV light kill COVID surfaces inside humans,neutral
COVID Turds punchbowl,positive
RT cjtruth Michigan coincidence,negative
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT GovernorTomWolf COVID brought carousel negative emotions lot us Many Pennsylvanians finding hard mee,neutral
RT JelCastragigo Lifting COVID restrictions already Australia Just guns making sound mean stick yo,neutral
RT polbikers I invented device allows close caption thoughts people camera I used first time wit,positive
Personnes sauv es toutes les minutes Temps pass en confinement Jours Heures Minutes ConfinementJour covid RestezChezVous RestezAlaMaison covid CoronavirusFrance confinement COVID france Coronavirus,neutral
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
I mean couple Trump supporters decide drink bleach covid NotMyPresident worsethingscouldhappen,neutral
RT jimmyle Better yet states denying Hydroxycholorquine saying FDA says unsafe Are idiots trying,neutral
RT AndreVltchek This center richest city SouthAmerica SantiagoDeChile weeks lockdowns Totally ruined How many,neutral
RT mayorcantrell FREE TESTING FREE MASKS Free covid testing today xula GertTown pm We doubling number,negative
RT GrahamLedger Tonight The latest mantra Covid blue state governors scientific paradox Also The political pushback,negative
RT LotusOak French Peer Reviewed Study Our Treatment Cured Of Coronavirus Patients https co z u KzqTS COVID,negative
RT HawleyMO Now China bullying EU even hint criticism Beijing role COVID coronavirus But facts facts Th,neutral
RT EM RESUS Hi ER Doc Do NOT inject consume ANY disinfectants attempt kill COVID,neutral
The way cure COVID butt chug Fabuloso obviously realDonaldTrump,neutral
RT Inevitable ET Good ole FBI Protecting us vitamin C https co B S gjiiDX,positive
RT Fly Sistah cmclymer JoeBiden Yes needs said https co YJClndxoP,negative
RT DGHisham Our top priority organise coordinate comprehensive response reduce end COVID transmission,positive
We reached digits,negative
RT THE Russell BREAKING Morrison announces school students exempted requirement maintain M social separation,negative
RT worldviewer Watch China Testing Nukes North Korea Kim Jong Un Dying YouTube CHINALiedPEOPLEDied COVID CCPVIRUS,neutral
RT QStormisuponus The best cure COVID would complete MSM shutdown days,positive
RT Beyonce BeyGOOD partners Jack Dorsey startsmall support COVID relief https co n LwqKJW https co GeibDMvC A,negative
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT SteelBlitzburgh Mike Tomlin awesome donate COVID Relief Fund That Coach Steelers,positive
RT Mrtybaba A nurse narrates experience Covid patients This serious StayHome https co TOOGac,positive
RT smitabarooah Is joke Are two countries two set damn rules Here sitting home day day followi,neutral
Good questions,positive
The numbers,positive
RT paoloigna Chi non ha chiuso potrebbe avere seri problemi covid coronavirus Some Forecasts See Virus Upswing States That Resis,neutral
RT YassinSoce I hardly ask much I tag everyone would really appreciate ya make video send,neutral
RT GavinNewsom NEW CA launched first nation program Restaurants Deliver allow local restaurants provide meals fo,positive
RT cakikeith Coronavirus destroys lungs doctors finding damage elsewhere https co aS ik r B Coronavirus COVID,neutral
RT UN Measures combat spread COVID led rise discriminatory immigration practices Refugees stresses need,neutral
RT GaryBec FrankVespa LukeMor paulsperry While everyone understands cancer best treated early one interest,neutral
RT tzemingdynasty Pay attention Singapore thread,negative
RT ajplus The makers Lysol Dettol warning people use products treat COVID Pres Trump suggested resea,neutral
RT joshtpm lab confirmed COVID cases United States,negative
RT ChannelNewsAsia UPDATE today new COVID cases Singapore work permit holders residing dormitories new clusters,negative
RT modern rock I need CBD enhanced version coronavirus COVID https co FF GRb WCW,negative
RT AseefaBZ PM concerned citizens gave st major relief package CONSTRUCTION Industry THAT priority,neutral
RT SchoolsFirst Had great regional conference calls First Nation schools amazing things COVID meal,positive
RT cjtruth Michigan coincidence,negative
Mimirocah ckkoch Trump crazy push drug Is common sense rug Don take Hydroxychloroquine His touting Covid sin Don inject bleach vein It idea crackpot insane UVLight bodies shine No one try TrumpResign,neutral
My colleague Tammy Huston speaking panel ExportDevCanada solutions cleantech companies,positive
The fact remind us eat inject sinfectants clearly shows evolution busted Uturn somewhere heading wrong direction fucked Darwinism NaturalSelection COVID confinement,neutral
Think past COVID peak So far today US added new cases making highest number daily cases yet If continues may live stay home rules summer thanks idiots follow rules https co iVwVhfKdos,neutral
RT docrocktex There value giving airtime president well known spewing falsehoods monicarhor via HoustonCh,neutral
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
This lady AWESOME COVID coronavirus https co XAy BJI,positive
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
RT hr patton Remember mom fed kids bleach thought cure autism Yeah I starting think pre,neutral
Bought merch last performance CursedChildAUS Melbourne due covid restrictions This surely sign forces Gryffindor going outlast PenWhoMustNotBeNamed time ISO https co pAlil eRwS,positive
CRAZY CONSPIRACY GUY GOES INSANE ON PANDEMIC CONSPIRACY https co G N LOLFp via YouTube COVID,neutral
Yeah Why realDonaldTrump,neutral
https co ydAQnfnFhY COVID No Joke whca whpresscorps enough BS coming realDonaldTrump His Lies His Ineptness His Moronic Vindictive Wickedly Cruel Conduct etc come great Cost K amp K GOP amp RightWingMedia Accomplices,neutral
RT evburnett Hey friends fam amp neighbors Let kill SocialDistancing Instead let practice PhysicalDistancing amp Socialsolidarity,negative
RT THE Russell BREAKING Morrison announces school students exempted requirement maintain M social separation,negative
RT piersmorgan Trump sarcasm real consequences gt gt gt,neutral
On daily dog walk neighbour erected sign daily quotes Here today Ain truth COVID https co XIduc ID,neutral
RT QuickTake Despite initial data China showed elderly people health conditions vulnerable youn,neutral
Invented word Covidmanic follow precautions Covid pandemic obsessively stressfully Covid pandemic stayathome,neutral
RT IanMisner Nirvana tribute Post Malone covid https co FxmGr wLPU,positive
These progressive policies popular long time I think COVID make popular becomes clear fragile American political economy really FeliciaWongRI rooseveltinst CEO,neutral
RT ENTFacialPlast Thank really appreciate review Have great day everyone SPlease call office,positive
RT raffytima The first PDL NBP Medium Security Compound tested positive Covid died last night accdg Bureau,neutral
RT kbeat Covid These girls Kashmir stranded Delhi desperate need help https co O NSjjyG,neutral
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT UN COVID affected billions people around world Refugees explains especially important support vu,neutral
RT natespuewell US combat deaths Korean War US combat deaths Vietnam War Americans killed,neutral
RT USEmbassyPH Please visit MIAAGovPH Facebook page see tentative list operational flights April COVID COVID,negative
RT MDMEMA ALERT We received several calls regarding questions disinfectant use COVID This reminder,negative
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT NarjustDumaMD During dark times Health Equity remains priority When disparities widen COVID minority patients,positive
RT BerniceKing Let choose CompassionateWayForward,negative
RT cjtruth Michigan coincidence https co CHyKJUPYWR,negative
Christ inanity question hurts https co tDsISJD Qv,neutral
RT TerezaKasaeva JustOut WHO DG DrTedros launches Access COVID Tools Accelerator ACT Accelerator global landmark collabor,negative
RT Goodable How Canada works In Canadian businessman named Jim Estill sponsored hundred Syrian families come Canada H,negative
Innovative COVID outpatient setting Sion Hospital Mumbai Do watch video Need centers across India world protect healthcare workers https co SFgsX edLi,positive
Be like say person body hot go add list cause rubbish,neutral
RT MarkSZaidEsq Why senior Trump official apparently experience speaking COVID Especially wbaidlaw whist,neutral
EdAustin TX member Mr Gonzalez shared KUT The challenge many kids thrown scary place never COVID u AFTunion profe c TexasAFT TrasellEdAustin rweingarten AustinISD https co TnMENncYB,neutral
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
RT MDMEMA ALERT We received several calls regarding questions disinfectant use COVID This reminder,negative
RT tedlieu Seniors Air Force Academy already isolated campus several weeks prior graduation ceremony Making,neutral
RT nailogical The Simply Nailogical take tab health care workers Ottawa available tab open purekitchenott,negative
RT chfbc A new bc Help Safe Seniors Strong Communities Program matches seniors need support non medical essentials vol,negative
RT Dion Live Dr Blue Ivy Carter SPOKEN BluIvy Talks COVID StarrLab TeamDionStarr https co dTpI wu,negative
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
Thank Clorox clarifying NOT supposed use InjectionOfDisinfectant kill Coronas PSA COVID,negative
RT IndiaSpend Under Indore strict COVID lockdown residents cannot leave house even groceries But well run urban waste,neutral
Buckwheatie benshapiro Are implying anything Other famous wealthy brand COVID,negative
RT MBK Alliance Since TheCenterSHF one National Impact Community partners launched Donate Sacramento COVID Response Fund,positive
RT JAMAPediatrics April childabusepreventionmonth even coronavirus disease pandemic Learn risk factors,neutral
RT Danny Walterr Do giveaway,positive
RT morethanmySLE UPDATE health I considered Lupus flare Possible COVID related stress Hydroxychloroquine help,neutral
RT ajplus If urgency would legislate like rent due May Rep AOC called big corporations receiving fund,neutral
RT Jewel Trump Hi OG Valley Girl Los Angeles Do inject consume ANY disinfectants attempt kill COVID,neutral
RT professor ajay creativedlab Chief Economist joshgans publishes I suspect first book world connect dots bet,neutral
RT NiswongerCHosp Leave child life specialists bring fun education patients Check song help remind,positive
RT natespuewell US combat deaths Korean War US combat deaths Vietnam War Americans killed,neutral
RT clcv During COVID pandemic increasingly obvious need CleanAir Yet Trump administration rolling back env,neutral
RT MPJulian Burnaby MayorofBurnaby FINA COVID In COVID crisis right question big banks shoul,neutral
RT RedCrossLA The LACOFD announced uptick home fires Angelenos home practicing socialdistancing Our free smoke alarm,neutral
RT leahmcelrath Doctors sound alarm patients left debilitated dead Some even know infect,neutral
RT atheistic Much like waiver I listen President DIY COVID cure one Box hydroxychloroquine box,positive
new cases Gombe making cases COVID Gombawa let use brain stay home even GovernorInuwa put us lock This pm curfew ba inda xai kai mu Ya rabb cases days This serious stayhome StaySafe,neutral
RT DrJudyAMikovits This covid covering years put viruses vaccines drove pandemics po,neutral
RT OgbeniDipo There still many people moving freely Lagos People need stay home help reduce spread thi,neutral
We grateful PyramidModel many resources culled created response COVID https co Fc NkDx,positive
Three close friends dads serious medical condition rn one tested positive covid I cant imagine place atm balancing studies distress anxiety amp stuff Nakakalungkot nakakagalit hang bois ud get,positive
RT noahlep COVID hitting South Dakota big way families need electricity sheltering place Ask McLaughlin City,neutral
RT ResisterSis Today I citizen United States call congress amp presidents cabinet apply thAmendment remov,positive
RT CEDRdigital The concerns Coronavirus COVID foodsafety prompted federal agencies increased communicatio,neutral
Mr Ankrum President challenged America look side norm ppl start investigating new test done covid Instead reporters media taking challenge investigating new innovations took lazy way attacked twisted President words,neutral
RT J Gelatt Immigrant workers amp families hard hit Covid health amp economic crises Yet many left federal relief eff,neutral
RT tedlieu Seniors Air Force Academy already isolated campus several weeks prior graduation ceremony Making,neutral
RT UNYouthEnvoy Did miss DigitalCOVIDConvo webinar talked young ppl role driving digital trends COVI,neutral
RT CatharineHoey What changed determination media establishment continuing use every excuse,positive
RT Veronicaromm We lost k Americans Via JohnsHopkins COVID CoronavirusUSA RIP https co ZtptKa c,neutral
RT MDMEMA ALERT We received several calls regarding questions disinfectant use COVID This reminder,negative
In westernma covid cases looks like seeing Hampden surge testing ramps amp Springfield tests homeless Berkshire Franklin Hampden Hampshire,negative
RT blackwomenviews Thread Previously I highlighted COVID leadership many Black Mayors amp BW US Congress Today I want highligh,negative
RT cjtruth Michigan coincidence,negative
RT Masriyia Despite COVID amp OHCHR call Egypt release political prisoners Egypt continue arbitrarily arrest ppl Marwa Ara,neutral
JordanSchachtel We million total Americans counting unemployment million Covid mil new filers It insane virus killed population,neutral
Too damned funny,neutral
RT ScottGottliebMD Additional reporting seroprevalence study California may impacted methodological challenges,neutral
RT QBlueSkyQ Dr Anthony Fauci part gang silenced destroyed Dr Judy Mikovits XMRV HHV Bill amp Melinda Gates found,neutral
RT NCDCgov As th April Nigeria recorded COVID confirmed cases states Federal Capital Territory In last,negative
RT bugwannostra Kerry Stokes laying wreath wife Canberra isolation returning Aspen Billionaires ap,neutral
RT joannaccherry It pretty clear UK Govt say SAGE The following science mantra revealed,neutral
RT SAFoundationN Exciting news SAFoundationN DonateKaroNa ration drive online shop eBay charity auctioning singed,positive
RT flea The beautiful children,positive
GovPritzker PLEASE HELP No one ever answers IL unemployment line Their website tells call phone lines automatically disconnect What I IDES Help HelpPlease COVID,neutral
RT KentPage Superheroes real days covid Thank superheroes Please RT share appreci,positive
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
Free Money Music Contest elliottkeithmusic competition COVID Corona sawityowit recehkansahur Ramadan ramadankareem Extraction KimJungUn westminsterbridge StayHome coronavirus Covid,negative
RT mswarriorLMS A must watch Professor Raina MacIntyre COVID update What children asymptomatic infection common prolonged,neutral
RT NEJM Clinical Practice Mild Moderate COVID How evaluated If Covid treated COV,neutral
Unfortunately facility Men Central Jail countyofLA And one reasons filed Class Action lawsuit federal court today Shame LACoSheriff failing protect lives jail COVID SuingToSaveLives,neutral
And odds COVID heart attack Yes We speculating,neutral
RT OntarioNDP Ford gave people impression least new iPads way give families need online access le,neutral
RT ajplus If urgency would legislate like rent due May Rep AOC called big corporations receiving fund,neutral
RT DrTsion A COVID struggles front line Hair falls washing twice day Face cracks mask peels skin awa,neutral
RT kixes Right Singapore sharp increase COVID cases coming discovery coronavirus spreading like wildf,positive
RT PresidencyZA COVID I faith strength resilience ordinary South Africans proven time time,positive
RT tedlieu Seniors Air Force Academy already isolated campus several weeks prior graduation ceremony Making,neutral
RT BTBreakingTimes COVID CASE UPDATE new cases confirmed Nigeria Nigeria Centre Disease Control NCDC,neutral
